FID,ST,STATE,ST_ABBR,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
10,72,PUERTO RICO,PR,Bayamón,72021,"Bayamón Municipio, Puerto Rico",44.330784915800002,192974.000000000000000,0.000000000000000,83785.000000000000000,454.000000000000000,70950.000000000000000,692.000000000000000,66051.000000000000000,2092.000000000000000,12262.000000000000000,859.000000000000000,13472.000000000000000,333.000000000000000,27786.000000000000000,910.000000000000000,36624.000000000000000,0.000000000000000,39086.000000000000000,0.000000000000000,47075.000000000000000,1223.000000000000000,10679.000000000000000,532.200000000000050,191731.000000000000000,328.000000000000000,100787.000000000000000,2087.699999999999800,7201.000000000000000,544.000000000000000,128.000000000000000,65.000000000000000,1867.000000000000000,267.199999999999990,9543.000000000000000,486.000000000000000,6477.000000000000000,572.000000000000000,35.299999999999997,1.100000000000000,15.199999999999999,1.000000000000000,13472.000000000000000,333.000000000000000,20.699999999999999,0.700000000000000,19.000000000000000,0.000000000000000,20.300000000000001,0.000000000000000,25.100000000000001,0.700000000000000,15.100000000000000,0.700000000000000,99.400000000000006,0.200000000000000,54.899999999999999,1.100000000000000,8.600000000000000,0.600000000000000,0.200000000000000,0.100000000000000,2.600000000000000,0.400000000000000,13.500000000000000,0.700000000000000,3.400000000000000,0.300000000000000,0.064900000000000,0.324700000000000,0.103900000000000,0.064900000000000,0.558400000000000,0.064900000000000,0.805200000000000,0.064900000000000,0.779200000000000,0.623400000000000,2.272700000000000,0.701300000000000,0.363600000000000,0.039000000000000,0.402600000000000,0.181800000000000,0.844200000000000,0.428600000000000,0.168800000000000,0.181800000000000,0.974000000000000,2.597400000000000,0.597400000000000,5.831200000000000,0.142900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,12974.000000000000000,1070.000000000000000,6.900000000000000,0.600000000000000,-999.000000000000000
11,72,PUERTO RICO,PR,Cabo Rojo,72023,"Cabo Rojo Municipio, Puerto Rico",70.371599943600003,50096.000000000000000,0.000000000000000,29625.000000000000000,219.000000000000000,17130.000000000000000,549.000000000000000,25055.000000000000000,1502.000000000000000,1603.000000000000000,302.000000000000000,9833.000000000000000,754.000000000000000,10789.000000000000000,692.000000000000000,10183.000000000000000,0.000000000000000,10468.000000000000000,0.000000000000000,7738.000000000000000,582.000000000000000,1936.000000000000000,297.399999999999980,49971.000000000000000,87.000000000000000,27656.000000000000000,1334.500000000000000,2238.000000000000000,310.600000000000020,1379.000000000000000,231.000000000000000,611.000000000000000,177.199999999999990,2517.000000000000000,317.000000000000000,134.000000000000000,100.000000000000000,50.100000000000001,3.000000000000000,11.000000000000000,2.000000000000000,9833.000000000000000,754.000000000000000,30.800000000000001,2.000000000000000,20.300000000000001,0.000000000000000,20.899999999999999,0.000000000000000,15.500000000000000,1.200000000000000,11.300000000000001,1.700000000000000,99.799999999999997,0.200000000000000,57.899999999999999,2.800000000000000,7.600000000000000,1.000000000000000,4.700000000000000,0.800000000000000,3.600000000000000,1.000000000000000,14.699999999999999,1.800000000000000,0.300000000000000,0.200000000000000,0.545500000000000,0.116900000000000,0.402600000000000,0.649400000000000,1.714300000000000,0.389600000000000,0.935100000000000,0.155800000000000,0.129900000000000,0.181800000000000,1.402600000000000,0.077900000000000,0.727300000000000,0.116900000000000,0.844200000000000,0.376600000000000,0.831200000000000,1.000000000000000,0.428600000000000,0.389600000000000,0.324700000000000,2.974000000000000,0.792200000000000,6.935100000000000,0.376600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,2593.000000000000000,602.000000000000000,5.200000000000000,1.200000000000000,-999.000000000000000
12,72,PUERTO RICO,PR,Caguas,72025,"Caguas Municipio, Puerto Rico",58.603519093000003,136372.000000000000000,0.000000000000000,58356.000000000000000,318.000000000000000,50327.000000000000000,583.000000000000000,50464.000000000000000,2084.000000000000000,8686.000000000000000,744.000000000000000,13911.000000000000000,484.000000000000000,19275.000000000000000,864.000000000000000,23831.000000000000000,0.000000000000000,29570.000000000000000,0.000000000000000,31947.000000000000000,1115.000000000000000,7883.000000000000000,525.899999999999980,135183.000000000000000,446.000000000000000,79781.000000000000000,1999.599999999999900,3694.000000000000000,338.600000000000020,79.000000000000000,55.000000000000000,1591.000000000000000,254.599999999999990,8406.000000000000000,523.000000000000000,1087.000000000000000,164.000000000000000,37.200000000000003,1.500000000000000,15.400000000000000,1.300000000000000,13911.000000000000000,484.000000000000000,20.600000000000001,0.900000000000000,17.500000000000000,0.000000000000000,21.699999999999999,0.000000000000000,23.500000000000000,0.800000000000000,15.699999999999999,1.000000000000000,99.099999999999994,0.300000000000000,61.600000000000001,1.500000000000000,6.300000000000000,0.600000000000000,0.100000000000000,0.100000000000000,3.200000000000000,0.500000000000000,16.699999999999999,1.100000000000000,0.800000000000000,0.100000000000000,0.129900000000000,0.337700000000000,0.077900000000000,0.039000000000000,0.584400000000000,0.077900000000000,0.623400000000000,0.376600000000000,0.649400000000000,0.727300000000000,2.376600000000000,0.818200000000000,0.233800000000000,0.233800000000000,0.467500000000000,0.194800000000000,0.818200000000000,0.220800000000000,0.324700000000000,0.597400000000000,0.740300000000000,2.701300000000000,0.688300000000000,6.129900000000000,0.194800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9522.000000000000000,872.000000000000000,7.000000000000000,0.600000000000000,-999.000000000000000
13,72,PUERTO RICO,PR,Camuy,72027,"Camuy Municipio, Puerto Rico",46.354740866299998,33481.000000000000000,0.000000000000000,14051.000000000000000,166.000000000000000,11816.000000000000000,332.000000000000000,16173.000000000000000,1221.000000000000000,2178.000000000000000,376.000000000000000,9271.000000000000000,668.000000000000000,7138.000000000000000,481.000000000000000,5648.000000000000000,0.000000000000000,7196.000000000000000,0.000000000000000,7282.000000000000000,585.000000000000000,1437.000000000000000,265.300000000000010,33252.000000000000000,127.000000000000000,21917.000000000000000,1080.500000000000000,84.000000000000000,60.700000000000003,0.000000000000000,28.000000000000000,293.000000000000000,117.800000000000000,1434.000000000000000,240.000000000000000,109.000000000000000,61.000000000000000,48.399999999999999,3.600000000000000,20.000000000000000,3.200000000000000,9271.000000000000000,668.000000000000000,31.199999999999999,2.100000000000000,16.899999999999999,0.000000000000000,21.500000000000000,0.000000000000000,21.800000000000001,1.700000000000000,12.199999999999999,2.200000000000000,99.299999999999997,0.400000000000000,68.900000000000006,3.400000000000000,0.600000000000000,0.400000000000000,0.000000000000000,0.300000000000000,2.500000000000000,1.000000000000000,12.100000000000000,2.000000000000000,0.300000000000000,0.200000000000000,0.389600000000000,0.519500000000000,0.545500000000000,0.675300000000000,2.129900000000000,0.571400000000000,0.480500000000000,0.311700000000000,0.506500000000000,0.272700000000000,1.571400000000000,0.155800000000000,0.337700000000000,0.519500000000000,0.857100000000000,0.389600000000000,0.064900000000000,0.000000000000000,0.129900000000000,0.090900000000000,0.428600000000000,0.714300000000000,0.000000000000000,5.272700000000000,0.090900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1874.000000000000000,407.000000000000000,5.600000000000000,1.200000000000000,-999.000000000000000
14,72,PUERTO RICO,PR,Canóvanas,72029,"Canóvanas Municipio, Puerto Rico",32.868007658000003,47174.000000000000000,0.000000000000000,18012.000000000000000,221.000000000000000,14664.000000000000000,347.000000000000000,20421.000000000000000,1164.000000000000000,4195.000000000000000,540.000000000000000,10664.000000000000000,543.000000000000000,8299.000000000000000,573.000000000000000,6858.000000000000000,0.000000000000000,11176.000000000000000,0.000000000000000,8721.000000000000000,628.000000000000000,2189.000000000000000,300.199999999999990,47128.000000000000000,54.000000000000000,28790.000000000000000,1045.300000000000000,148.000000000000000,67.799999999999997,10.000000000000000,15.000000000000000,1122.000000000000000,220.900000000000010,2100.000000000000000,246.000000000000000,111.000000000000000,94.000000000000000,43.500000000000000,2.500000000000000,22.199999999999999,2.900000000000000,10664.000000000000000,543.000000000000000,26.600000000000001,1.800000000000000,14.500000000000000,0.000000000000000,23.699999999999999,0.000000000000000,18.500000000000000,1.300000000000000,14.900000000000000,2.000000000000000,99.900000000000006,0.100000000000000,64.900000000000006,2.400000000000000,0.800000000000000,0.400000000000000,0.100000000000000,0.100000000000000,7.700000000000000,1.500000000000000,14.300000000000001,1.700000000000000,0.200000000000000,0.200000000000000,0.194800000000000,0.662300000000000,0.220800000000000,0.350600000000000,1.428600000000000,0.311700000000000,0.142900000000000,0.818200000000000,0.272700000000000,0.532500000000000,1.766200000000000,0.337700000000000,0.922100000000000,0.376600000000000,1.298700000000000,0.714300000000000,0.142900000000000,0.220800000000000,0.935100000000000,0.311700000000000,0.298700000000000,1.909100000000000,0.194800000000000,6.402600000000000,0.220800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,5153.000000000000000,708.000000000000000,10.900000000000000,1.500000000000000,-999.000000000000000
15,72,PUERTO RICO,PR,Carolina,72031,"Carolina Municipio, Puerto Rico",45.355700396800003,165040.000000000000000,0.000000000000000,77771.000000000000000,401.000000000000000,64408.000000000000000,858.000000000000000,49105.000000000000000,2298.000000000000000,10557.000000000000000,757.000000000000000,15403.000000000000000,362.000000000000000,19402.000000000000000,853.000000000000000,31835.000000000000000,0.000000000000000,34151.000000000000000,0.000000000000000,37475.000000000000000,1390.000000000000000,10292.000000000000000,625.899999999999980,163626.000000000000000,310.000000000000000,81569.000000000000000,2068.699999999999800,16300.000000000000000,719.000000000000000,172.000000000000000,104.000000000000000,2198.000000000000000,327.399999999999980,8725.000000000000000,619.000000000000000,716.000000000000000,195.000000000000000,29.899999999999999,1.400000000000000,14.199999999999999,1.000000000000000,15403.000000000000000,362.000000000000000,17.000000000000000,0.700000000000000,19.300000000000001,0.000000000000000,20.699999999999999,0.000000000000000,22.800000000000001,0.800000000000000,16.000000000000000,0.900000000000000,99.099999999999994,0.200000000000000,52.000000000000000,1.300000000000000,21.000000000000000,0.900000000000000,0.200000000000000,0.100000000000000,3.400000000000000,0.500000000000000,13.500000000000000,1.000000000000000,0.400000000000000,0.100000000000000,0.013000000000000,0.246800000000000,0.051900000000000,0.026000000000000,0.337700000000000,0.026000000000000,0.831200000000000,0.103900000000000,0.558400000000000,0.805200000000000,2.298700000000000,0.740300000000000,0.259700000000000,0.026000000000000,0.285700000000000,0.090900000000000,0.987000000000000,0.428600000000000,0.363600000000000,0.181800000000000,0.519500000000000,2.480500000000000,0.532500000000000,5.402600000000000,0.116900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,13629.000000000000000,1187.000000000000000,8.300000000000001,0.700000000000000,-999.000000000000000
16,72,PUERTO RICO,PR,Cataño,72033,"Cataño Municipio, Puerto Rico",4.883580644940000,26137.000000000000000,0.000000000000000,10849.000000000000000,124.000000000000000,9190.000000000000000,226.000000000000000,12829.000000000000000,709.000000000000000,3272.000000000000000,314.000000000000000,11039.000000000000000,675.000000000000000,4732.000000000000000,350.000000000000000,4204.000000000000000,0.000000000000000,6005.000000000000000,0.000000000000000,5588.000000000000000,429.000000000000000,1639.000000000000000,185.199999999999990,26019.000000000000000,60.000000000000000,15435.000000000000000,781.399999999999980,1297.000000000000000,158.000000000000000,34.000000000000000,28.000000000000000,442.000000000000000,115.400000000000010,2452.000000000000000,227.000000000000000,7.000000000000000,12.000000000000000,49.100000000000001,2.700000000000000,29.699999999999999,2.600000000000000,11039.000000000000000,675.000000000000000,27.199999999999999,2.000000000000000,16.100000000000001,0.000000000000000,23.000000000000000,0.000000000000000,21.399999999999999,1.600000000000000,17.800000000000001,2.000000000000000,99.500000000000000,0.200000000000000,62.600000000000001,3.200000000000000,12.000000000000000,1.500000000000000,0.300000000000000,0.300000000000000,4.800000000000000,1.300000000000000,26.699999999999999,2.400000000000000,0.000000000000000,0.000000000000000,0.454500000000000,0.948100000000000,0.168800000000000,0.376600000000000,1.948100000000000,0.480500000000000,0.376600000000000,0.675300000000000,0.467500000000000,0.922100000000000,2.441600000000000,0.896100000000000,0.480500000000000,0.246800000000000,0.727300000000000,0.324700000000000,0.922100000000000,0.662300000000000,0.701300000000000,1.000000000000000,0.039000000000000,3.324700000000000,0.922100000000000,8.441599999999999,0.779200000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,4.000000000000000,1866.000000000000000,318.000000000000000,7.100000000000000,1.200000000000000,-999.000000000000000
17,72,PUERTO RICO,PR,Cayey,72035,"Cayey Municipio, Puerto Rico",51.934530598899997,46071.000000000000000,0.000000000000000,20106.000000000000000,201.000000000000000,16629.000000000000000,340.000000000000000,19824.000000000000000,1086.000000000000000,2089.000000000000000,300.000000000000000,12441.000000000000000,1110.000000000000000,8610.000000000000000,595.000000000000000,8045.000000000000000,0.000000000000000,9760.000000000000000,0.000000000000000,14244.000000000000000,660.000000000000000,2380.000000000000000,300.000000000000000,45829.000000000000000,159.000000000000000,30366.000000000000000,1200.599999999999900,611.000000000000000,172.000000000000000,54.000000000000000,59.000000000000000,604.000000000000000,157.199999999999990,2816.000000000000000,292.000000000000000,142.000000000000000,29.000000000000000,43.100000000000001,2.400000000000000,12.100000000000000,1.800000000000000,12441.000000000000000,1110.000000000000000,27.199999999999999,1.900000000000000,17.500000000000000,0.000000000000000,21.199999999999999,0.000000000000000,30.899999999999999,1.400000000000000,14.300000000000001,1.800000000000000,99.500000000000000,0.300000000000000,69.299999999999997,2.700000000000000,3.000000000000000,0.900000000000000,0.300000000000000,0.300000000000000,3.600000000000000,0.900000000000000,16.899999999999999,1.800000000000000,0.300000000000000,0.100000000000000,0.181800000000000,0.181800000000000,0.116900000000000,0.376600000000000,0.857100000000000,0.103900000000000,0.623400000000000,0.207800000000000,0.961000000000000,0.454500000000000,2.246800000000000,0.675300000000000,0.454500000000000,0.532500000000000,0.987000000000000,0.480500000000000,0.623400000000000,0.662300000000000,0.454500000000000,0.636400000000000,0.402600000000000,2.779200000000000,0.753200000000000,6.870100000000000,0.324700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,3130.000000000000000,535.000000000000000,6.800000000000000,1.200000000000000,-999.000000000000000
18,72,PUERTO RICO,PR,Ceiba,72037,"Ceiba Municipio, Puerto Rico",29.035507854399999,12538.000000000000000,0.000000000000000,7456.000000000000000,117.000000000000000,4585.000000000000000,233.000000000000000,5611.000000000000000,595.000000000000000,453.000000000000000,153.000000000000000,10584.000000000000000,1370.000000000000000,2112.000000000000000,255.000000000000000,2536.000000000000000,0.000000000000000,2712.000000000000000,0.000000000000000,1316.000000000000000,209.000000000000000,594.000000000000000,143.699999999999990,12417.000000000000000,79.000000000000000,6920.000000000000000,513.299999999999950,261.000000000000000,94.000000000000000,12.000000000000000,16.000000000000000,215.000000000000000,84.500000000000000,681.000000000000000,173.000000000000000,24.000000000000000,17.000000000000000,44.799999999999997,4.800000000000000,11.400000000000000,3.700000000000000,10584.000000000000000,1370.000000000000000,24.600000000000001,3.000000000000000,20.199999999999999,0.000000000000000,21.600000000000001,0.000000000000000,10.500000000000000,1.700000000000000,13.000000000000000,3.100000000000000,99.000000000000000,0.600000000000000,58.299999999999997,4.300000000000000,3.500000000000000,1.300000000000000,0.200000000000000,0.200000000000000,4.700000000000000,1.800000000000000,14.900000000000000,3.600000000000000,0.200000000000000,0.100000000000000,0.246800000000000,0.129900000000000,0.272700000000000,0.246800000000000,0.896100000000000,0.155800000000000,0.909100000000000,0.350600000000000,0.064900000000000,0.363600000000000,1.688300000000000,0.246800000000000,0.207800000000000,0.155800000000000,0.363600000000000,0.142900000000000,0.701300000000000,0.428600000000000,0.649400000000000,0.402600000000000,0.246800000000000,2.428600000000000,0.506500000000000,5.376600000000000,0.103900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,598.000000000000000,195.000000000000000,4.800000000000000,1.600000000000000,-999.000000000000000
19,72,PUERTO RICO,PR,Ciales,72039,"Ciales Municipio, Puerto Rico",66.529268052600003,17644.000000000000000,0.000000000000000,7322.000000000000000,129.000000000000000,5883.000000000000000,216.000000000000000,10694.000000000000000,876.000000000000000,576.000000000000000,166.000000000000000,7080.000000000000000,671.000000000000000,4207.000000000000000,351.000000000000000,2917.000000000000000,0.000000000000000,3974.000000000000000,0.000000000000000,3532.000000000000000,390.000000000000000,1009.000000000000000,209.400000000000010,17576.000000000000000,61.000000000000000,12613.000000000000000,712.299999999999950,235.000000000000000,99.700000000000003,0.000000000000000,21.000000000000000,210.000000000000000,109.800000000000000,1190.000000000000000,208.000000000000000,17.000000000000000,28.000000000000000,60.799999999999997,5.000000000000000,14.100000000000000,4.100000000000000,7080.000000000000000,671.000000000000000,35.399999999999999,3.000000000000000,16.500000000000000,0.000000000000000,22.500000000000000,0.000000000000000,20.000000000000000,2.200000000000000,17.199999999999999,3.500000000000000,99.599999999999994,0.300000000000000,75.900000000000006,4.300000000000000,3.200000000000000,1.400000000000000,0.000000000000000,0.500000000000000,3.600000000000000,1.900000000000000,20.199999999999999,3.500000000000000,0.100000000000000,0.200000000000000,0.948100000000000,0.233800000000000,0.961000000000000,0.870100000000000,3.013000000000000,0.831200000000000,0.454500000000000,0.597400000000000,0.376600000000000,0.909100000000000,2.337700000000000,0.766200000000000,0.545500000000000,0.857100000000000,1.402600000000000,0.753200000000000,0.649400000000000,0.000000000000000,0.441600000000000,0.870100000000000,0.116900000000000,2.077900000000000,0.272700000000000,8.831200000000001,0.844200000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,803.000000000000000,224.000000000000000,4.600000000000000,1.300000000000000,-999.000000000000000
20,72,PUERTO RICO,PR,Cidra,72041,"Cidra Municipio, Puerto Rico",36.021206552599999,41782.000000000000000,0.000000000000000,16213.000000000000000,194.000000000000000,13519.000000000000000,304.000000000000000,17471.000000000000000,996.000000000000000,2703.000000000000000,382.000000000000000,11107.000000000000000,476.000000000000000,6767.000000000000000,459.000000000000000,6068.000000000000000,0.000000000000000,9350.000000000000000,0.000000000000000,11776.000000000000000,653.000000000000000,2124.000000000000000,266.000000000000000,41662.000000000000000,68.000000000000000,27778.000000000000000,1008.900000000000000,82.000000000000000,58.200000000000003,53.000000000000000,43.000000000000000,530.000000000000000,136.199999999999990,1852.000000000000000,240.000000000000000,177.000000000000000,96.000000000000000,42.000000000000000,2.400000000000000,16.500000000000000,2.300000000000000,11107.000000000000000,476.000000000000000,24.000000000000000,1.600000000000000,14.500000000000000,0.000000000000000,22.399999999999999,0.000000000000000,28.300000000000001,1.600000000000000,15.699999999999999,1.900000000000000,99.700000000000003,0.200000000000000,70.299999999999997,2.600000000000000,0.500000000000000,0.400000000000000,0.300000000000000,0.300000000000000,3.900000000000000,1.000000000000000,13.699999999999999,1.700000000000000,0.400000000000000,0.200000000000000,0.155800000000000,0.389600000000000,0.155800000000000,0.155800000000000,0.857100000000000,0.103900000000000,0.142900000000000,0.545500000000000,0.909100000000000,0.753200000000000,2.350600000000000,0.792200000000000,0.714300000000000,0.571400000000000,1.285700000000000,0.701300000000000,0.039000000000000,0.662300000000000,0.506500000000000,0.220800000000000,0.506500000000000,1.935100000000000,0.220800000000000,6.428600000000000,0.233800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,2076.000000000000000,428.000000000000000,5.000000000000000,1.000000000000000,-999.000000000000000
21,72,PUERTO RICO,PR,Coamo,72043,"Coamo Municipio, Puerto Rico",78.012803312200006,40090.000000000000000,0.000000000000000,16380.000000000000000,177.000000000000000,13609.000000000000000,338.000000000000000,19726.000000000000000,1237.000000000000000,1342.000000000000000,368.000000000000000,9699.000000000000000,547.000000000000000,7627.000000000000000,557.000000000000000,6079.000000000000000,0.000000000000000,9259.000000000000000,0.000000000000000,9687.000000000000000,684.000000000000000,2655.000000000000000,351.600000000000020,39857.000000000000000,239.000000000000000,27313.000000000000000,1023.400000000000000,439.000000000000000,137.400000000000010,0.000000000000000,28.000000000000000,560.000000000000000,187.099999999999990,2051.000000000000000,284.000000000000000,113.000000000000000,70.000000000000000,49.299999999999997,3.100000000000000,10.400000000000000,2.700000000000000,9699.000000000000000,547.000000000000000,28.100000000000001,2.100000000000000,15.199999999999999,0.000000000000000,23.100000000000001,0.000000000000000,24.199999999999999,1.700000000000000,19.500000000000000,2.500000000000000,99.400000000000006,0.600000000000000,72.000000000000000,2.700000000000000,2.700000000000000,0.800000000000000,0.000000000000000,0.200000000000000,4.100000000000000,1.400000000000000,15.100000000000000,2.100000000000000,0.300000000000000,0.200000000000000,0.480500000000000,0.077900000000000,0.441600000000000,0.454500000000000,1.454500000000000,0.324700000000000,0.220800000000000,0.701300000000000,0.714300000000000,0.987000000000000,2.623400000000000,0.935100000000000,0.415600000000000,0.662300000000000,1.077900000000000,0.532500000000000,0.532500000000000,0.000000000000000,0.532500000000000,0.454500000000000,0.350600000000000,1.870100000000000,0.181800000000000,7.026000000000000,0.389600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1937.000000000000000,439.000000000000000,4.800000000000000,1.100000000000000,-999.000000000000000
22,72,PUERTO RICO,PR,Comerío,72045,"Comerío Municipio, Puerto Rico",28.400575470700002,20153.000000000000000,0.000000000000000,7625.000000000000000,140.000000000000000,6249.000000000000000,233.000000000000000,12220.000000000000000,737.000000000000000,1359.000000000000000,256.000000000000000,6975.000000000000000,601.000000000000000,5138.000000000000000,404.000000000000000,3084.000000000000000,0.000000000000000,4547.000000000000000,0.000000000000000,5849.000000000000000,427.000000000000000,1019.000000000000000,187.400000000000010,20079.000000000000000,55.000000000000000,14665.000000000000000,785.500000000000000,262.000000000000000,82.900000000000006,0.000000000000000,25.000000000000000,281.000000000000000,97.200000000000003,1454.000000000000000,187.000000000000000,15.000000000000000,15.000000000000000,61.000000000000000,3.700000000000000,22.000000000000000,3.800000000000000,6975.000000000000000,601.000000000000000,38.200000000000003,3.000000000000000,15.300000000000001,0.000000000000000,22.600000000000001,0.000000000000000,29.000000000000000,2.100000000000000,16.300000000000001,2.900000000000000,99.599999999999994,0.300000000000000,77.000000000000000,4.100000000000000,3.400000000000000,1.100000000000000,0.000000000000000,0.500000000000000,4.500000000000000,1.500000000000000,23.300000000000001,3.000000000000000,0.100000000000000,0.100000000000000,0.961000000000000,0.623400000000000,0.974000000000000,0.922100000000000,3.480500000000000,0.935100000000000,0.246800000000000,0.623400000000000,0.922100000000000,0.831200000000000,2.623400000000000,0.922100000000000,0.584400000000000,0.883100000000000,1.467500000000000,0.766200000000000,0.688300000000000,0.000000000000000,0.597400000000000,0.961000000000000,0.090900000000000,2.337700000000000,0.415600000000000,9.909100000000001,0.961000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,800.000000000000000,268.000000000000000,4.000000000000000,1.300000000000000,-999.000000000000000
